1,3
1,3
1,5
1,5
1,5
1,5
1,3
1,5
1,5
1,5
1,5
1,5
1,3
1,5
1,3
1,6
1,7
1,7
1,9
1,8
2,10
2,6
2,7
2,7
2,9
2,9
2,8
2,2
2,3
2,3
2,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
2,5
3,10
3,10
3,10
3,10
3,10
3,10
3,10
3,10
3,10
3,10
3,10
3,6
3,7
3,7
3,2
3,3
3,3
3,3
3,6
3,7
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,6
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,7
4,2
4,6
4,6
5,3
5,3
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,5
5,4
5,4
5,4
5,2
5,6
5,6
5,6
5,6
5,6
6,6
6,6
6,7
6,9
6,9
6,8
6,2
6,6
6,7
6,7
6,7
6,9
6,8
6,2
6,6
6,7
6,7
6,7
6,7
6,7
7,4
7,2
7,5
7,3
7,3
7,5
7,3
7,6
7,7
7,7
7,7
7,9
7,8
7,2
7,5
7,5
7,5
7,5
7,3
7,5
8,3
8,3
8,6
8,7
8,2
8,6
8,7
8,2
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
8,3
9,10
9,6
9,7
9,7
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,8
9,2
9,5
9,5
9,5
9,5
9,3
9,6
10,10
10,6
10,7
10,9
10,9
10,9
10,9
10,9
10,8
10,2
10,5
10,3
10,6
10,7
10,9
10,9
10,9
10,9
10,9
10,9
11,10
11,8
11,8
11,2
11,3
11,6
11,7
11,7
11,9
11,10
11,10
11,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
11,8
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
13,1
14,4
14,2
14,6
14,6
14,7
14,7
14,7
14,9
14,9
14,9
14,8
14,2
14,6
14,7
14,2
14,6
14,7
14,9
14,10
14,8
15,10
15,6
15,7
15,9
15,9
15,9
15,8
15,8
15,2
15,3
15,6
15,7
15,2
15,3
15,3
15,3
15,3
15,3
15,3
15,6
16,3
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,7
16,2
16,2
16,2
16,2
16,6
16,6
16,6
17,3
17,3
17,6
17,7
17,2
17,2
17,3
17,3
17,3
17,3
17,3
17,3
17,3
17,3
17,3
17,6
17,6
17,7
17,2
17,3
18,5
18,3
18,5
18,3
18,6
18,7
18,7
18,9
18,9
18,9
18,9
18,9
18,10
18,8
18,8
18,8
18,2
18,5
18,5
18,3
19,5
19,10
19,10
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
20,10
20,6
20,7
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,8
20,2
20,3
21,1
21,5
21,5
21,5
21,5
21,5
21,5
21,5
21,5
21,5
21,3
21,3
21,5
21,5
21,5
21,5
21,5
21,5
21,5
21,5
22,4
22,4
22,4
22,4
22,4
22,2
22,6
22,7
22,2
22,6
22,7
22,7
22,2
22,6
22,7
22,7
22,9
22,8
22,2
22,3
23,5
23,5
23,3
23,6
23,7
23,9
23,9
23,9
23,8
23,8
23,2
23,5
23,3
23,6
23,7
23,9
23,8
23,8
23,8
23,8
24,4
24,2
24,6
24,7
24,2
24,6
24,7
24,7
24,2
24,6
24,7
24,9
24,8
24,8
24,2
24,6
24,7
24,7
24,9
24,10
25,1
25,1
25,1
25,1
25,1
